Author,Filename,Date 
Matthew Rollings,rootbeerlib/src/main/jniLibs/arm64-v8a/libtool-checker.so,"June 14, 2018 15:53:38"
Matthew Rollings,rootbeerlib/src/main/jniLibs/arm64-v8a/libtool-checker.so,"May 11, 2018 16:01:52"
Matthew Rollings,rootbeerlib/src/main/jniLibs/arm64-v8a/libtool-checker.so,"May 11, 2018 12:00:38"
Matthew Rollings,rootbeerlib/src/main/jniLibs/arm64-v8a/libtool-checker.so,"May 11, 2018 12:00:38"
Matthew Rollings,rootbeerlib/src/main/jniLibs/arm64-v8a/libtool-checker.so,"March 24, 2017 14:49:14"
Matthew Rollings,rootbeerlib/src/main/jniLibs/arm64-v8a/libtool-checker.so,"March 13, 2017 22:55:31"
Matthew Rollings,rootbeerlib/src/main/jniLibs/arm64-v8a/libtool-checker.so,"March 13, 2017 22:35:27"
Matthew Rollings,rootbeerlib/src/main/jniLibs/arm64-v8a/libtool-checker.so,"March 14, 2016 17:18:04"
Matthew Rollings,rootbeerlib/src/main/jniLibs/arm64-v8a/libtool-checker.so,"March 07, 2016 14:21:36"
Matthew Rollings,rootbeerlib/src/main/jniLibs/armeabi-v7a/libtool-checker.so,"May 22, 2021 13:42:21"
Matthew Rollings,rootbeerlib/src/main/jniLibs/armeabi-v7a/libtool-checker.so,"May 21, 2021 14:40:38"
Matthew Rollings,rootbeerlib/src/main/jniLibs/armeabi-v7a/libtool-checker.so,"February 07, 2020 14:44:11"
Matthew Rollings,rootbeerlib/src/main/jniLibs/armeabi-v7a/libtool-checker.so,"February 04, 2020 13:41:34"
Matthew Rollings,rootbeerlib/src/main/jniLibs/armeabi-v7a/libtool-checker.so,"June 14, 2018 15:53:38"
Matthew Rollings,rootbeerlib/src/main/jniLibs/armeabi-v7a/libtool-checker.so,"May 11, 2018 16:01:52"
Matthew Rollings,rootbeerlib/src/main/jniLibs/armeabi-v7a/libtool-checker.so,"May 11, 2018 12:00:38"
Matthew Rollings,rootbeerlib/src/main/jniLibs/armeabi-v7a/libtool-checker.so,"May 11, 2018 12:00:38"
Matthew Rollings,rootbeerlib/src/main/jniLibs/armeabi-v7a/libtool-checker.so,"March 24, 2017 14:49:14"
Matthew Rollings,rootbeerlib/src/main/jniLibs/armeabi-v7a/libtool-checker.so,"March 13, 2017 22:55:31"
Matthew Rollings,rootbeerlib/src/main/jniLibs/armeabi-v7a/libtool-checker.so,"March 13, 2017 22:35:27"
Matthew Rollings,rootbeerlib/src/main/jniLibs/armeabi-v7a/libtool-checker.so,"June 30, 2015 16:35:59"
Matthew Rollings,rootbeerlib/src/main/jniLibs/armeabi-v7a/libtool-checker.so,"June 30, 2015 14:45:20"
Matthew Rollings,rootbeerlib/src/main/jniLibs/armeabi-v7a/libtool-checker.so,"June 30, 2015 14:36:54"
Matthew Rollings,rootbeerlib/src/main/jniLibs/armeabi-v7a/libtool-checker.so,"June 30, 2015 14:14:20"
Matthew Rollings,rootbeerlib/src/main/jniLibs/armeabi-v7a/libtool-checker.so,"June 30, 2015 14:14:02"
Matthew Rollings,rootbeerlib/src/main/jniLibs/armeabi-v7a/libtool-checker.so,"June 30, 2015 13:03:45"
Matthew Rollings,rootbeerlib/src/main/jniLibs/armeabi-v7a/libtool-checker.so,"June 26, 2015 16:10:45"
Matthew Rollings,rootbeerlib/src/main/jniLibs/armeabi-v7a/libtool-checker.so,"June 26, 2015 15:50:40"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86/libtool-checker.so,"May 22, 2021 13:42:21"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86/libtool-checker.so,"May 21, 2021 14:40:38"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86/libtool-checker.so,"February 07, 2020 14:44:11"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86/libtool-checker.so,"February 04, 2020 13:41:34"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86/libtool-checker.so,"June 14, 2018 15:53:38"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86/libtool-checker.so,"May 11, 2018 16:01:52"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86/libtool-checker.so,"May 11, 2018 12:00:38"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86/libtool-checker.so,"May 11, 2018 12:00:38"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86/libtool-checker.so,"March 24, 2017 14:49:14"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86/libtool-checker.so,"March 13, 2017 22:55:31"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86/libtool-checker.so,"March 13, 2017 22:35:27"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86/libtool-checker.so,"June 30, 2015 16:35:59"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86/libtool-checker.so,"June 30, 2015 14:45:20"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86/libtool-checker.so,"June 30, 2015 14:36:54"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86/libtool-checker.so,"June 30, 2015 14:14:20"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86/libtool-checker.so,"June 30, 2015 14:14:02"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86/libtool-checker.so,"June 30, 2015 13:03:45"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86_64/libtool-checker.so,"May 22, 2021 13:42:21"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86_64/libtool-checker.so,"May 21, 2021 14:40:38"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86_64/libtool-checker.so,"February 07, 2020 14:44:11"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86_64/libtool-checker.so,"February 04, 2020 13:41:34"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86_64/libtool-checker.so,"June 14, 2018 15:53:38"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86_64/libtool-checker.so,"May 11, 2018 16:01:52"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86_64/libtool-checker.so,"May 11, 2018 12:00:38"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86_64/libtool-checker.so,"May 11, 2018 12:00:38"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86_64/libtool-checker.so,"March 24, 2017 14:49:14"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86_64/libtool-checker.so,"March 13, 2017 22:55:31"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86_64/libtool-checker.so,"March 13, 2017 22:35:27"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86_64/libtool-checker.so,"March 14, 2016 17:18:04"
Matthew Rollings,rootbeerlib/src/main/jniLibs/x86_64/libtool-checker.so,"March 07, 2016 14:21:36"
Matthew Rollings,app/build.gradle,"May 21, 2021 14:40:38"
Matthew Rollings,app/build.gradle,"May 08, 2021 16:42:23"
Matthew Rollings,app/build.gradle,"May 08, 2021 14:18:37"
Matthew Rollings,app/build.gradle,"March 11, 2020 09:38:15"
Matthew Rollings,app/build.gradle,"February 07, 2020 14:44:11"
Matthew Rollings,app/build.gradle,"February 04, 2020 13:41:34"
Matthew Rollings,app/build.gradle,"February 03, 2020 20:42:40"
Matthew Rollings,app/build.gradle,"November 16, 2019 02:45:47"
Matthew Rollings,app/build.gradle,"November 16, 2019 02:34:24"
Matthew Rollings,app/build.gradle,"June 14, 2018 15:53:38"
Matthew Rollings,app/build.gradle,"June 14, 2018 14:54:13"
Matthew Rollings,app/build.gradle,"May 11, 2018 12:00:38"
Matthew Rollings,app/build.gradle,"May 11, 2018 12:00:38"
Matthew Rollings,app/build.gradle,"March 29, 2017 11:25:16"
Matthew Rollings,app/build.gradle,"March 24, 2017 14:49:14"
Matthew Rollings,app/build.gradle,"March 13, 2017 22:35:27"
Matthew Rollings,app/build.gradle,"August 31, 2016 13:03:09"
Matthew Rollings,app/build.gradle,"July 07, 2016 08:48:51"
Matthew Rollings,app/build.gradle,"July 01, 2016 20:14:26"
Matthew Rollings,app/build.gradle,"July 01, 2016 14:40:45"
Matthew Rollings,app/build.gradle,"March 14, 2016 21:04:13"
Matthew Rollings,app/build.gradle,"September 16, 2015 12:14:10"
Matthew Rollings,app/build.gradle,"June 26, 2015 15:50:40"
Matthew Rollings,app/build.gradle,"June 19, 2015 09:05:10"
Matthew Rollings,gradle.properties,"May 21, 2021 14:40:38"
Matthew Rollings,gradle.properties,"May 04, 2021 06:47:42"
Matthew Rollings,gradle.properties,"February 08, 2020 20:34:17"
Matthew Rollings,gradle.properties,"February 03, 2020 20:42:40"
Matthew Rollings,gradle.properties,"November 16, 2019 02:34:24"
Matthew Rollings,gradle.properties,"June 14, 2018 16:02:26"
Matthew Rollings,gradle.properties,"May 12, 2017 21:31:11"
Matthew Rollings,gradle.properties,"May 11, 2017 16:31:26"
Matthew Rollings,gradle.properties,"March 29, 2017 11:25:16"
Matthew Rollings,gradle.properties,"May 18, 2016 08:05:58"
Matthew Rollings,gradle.properties,"March 14, 2016 21:04:13"
Matthew Rollings,gradle.properties,"September 16, 2015 12:13:36"
Matthew Rollings,gradle.properties,"June 30, 2015 15:51:16"
Matthew Rollings,gradle.properties,"June 19, 2015 09:05:10"
Matthew Rollings,app/src/main/ic_launcher-playstore.png,"May 08, 2021 16:42:23"
Matthew Rollings,app/src/main/res/mipmap-anydpi-v26/ic_launcher.xml,"May 08, 2021 16:42:23"
Matthew Rollings,app/src/main/res/mipmap-anydpi-v26/ic_launcher_round.xml,"May 08, 2021 16:42:23"
Matthew Rollings,app/src/main/res/mipmap-hdpi/ic_launcher.png,"May 08, 2021 16:42:23"
Matthew Rollings,app/src/main/res/mipmap-hdpi/ic_launcher.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/mipmap-hdpi/ic_launcher.png,"June 26, 2015 15:59:58"
Matthew Rollings,app/src/main/res/mipmap-hdpi/ic_launcher.png,"June 19, 2015 09:05:10"
Matthew Rollings,app/src/main/res/mipmap-hdpi/ic_launcher_foreground.png,"May 08, 2021 16:42:23"
Matthew Rollings,app/src/main/res/mipmap-hdpi/ic_launcher_round.png,"May 08, 2021 16:42:23"
Matthew Rollings,app/src/main/res/mipmap-mdpi/ic_launcher.png,"May 08, 2021 16:42:23"
Matthew Rollings,app/src/main/res/mipmap-mdpi/ic_launcher.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/mipmap-mdpi/ic_launcher.png,"June 26, 2015 15:59:58"
Matthew Rollings,app/src/main/res/mipmap-mdpi/ic_launcher.png,"June 19, 2015 09:05:10"
Matthew Rollings,app/src/main/res/mipmap-mdpi/ic_launcher_foreground.png,"May 08, 2021 16:42:23"
Matthew Rollings,app/src/main/res/mipmap-mdpi/ic_launcher_round.png,"May 08, 2021 16:42:23"
Matthew Rollings,app/src/main/res/mipmap-xhdpi/ic_launcher.png,"May 08, 2021 16:42:23"
Matthew Rollings,app/src/main/res/mipmap-xhdpi/ic_launcher.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/mipmap-xhdpi/ic_launcher.png,"June 26, 2015 15:59:58"
Matthew Rollings,app/src/main/res/mipmap-xhdpi/ic_launcher.png,"June 19, 2015 09:05:10"
Matthew Rollings,app/src/main/res/mipmap-xhdpi/ic_launcher_foreground.png,"May 08, 2021 16:42:23"
Matthew Rollings,app/src/main/res/mipmap-xhdpi/ic_launcher_round.png,"May 08, 2021 16:42:23"
Matthew Rollings,app/src/main/res/mipmap-xxhdpi/ic_launcher.png,"May 08, 2021 16:42:23"
Matthew Rollings,app/src/main/res/mipmap-xxhdpi/ic_launcher.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/mipmap-xxhdpi/ic_launcher.png,"June 26, 2015 15:59:58"
Matthew Rollings,app/src/main/res/mipmap-xxhdpi/ic_launcher.png,"June 19, 2015 09:05:10"
Matthew Rollings,app/src/main/res/mipmap-xxhdpi/ic_launcher_foreground.png,"May 08, 2021 16:42:23"
Matthew Rollings,app/src/main/res/mipmap-xxhdpi/ic_launcher_round.png,"May 08, 2021 16:42:23"
Matthew Rollings,app/src/main/res/mipmap-xxxhdpi/ic_launcher.png,"May 08, 2021 16:42:23"
Matthew Rollings,app/src/main/res/mipmap-xxxhdpi/ic_launcher.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/mipmap-xxxhdpi/ic_launcher.png,"June 26, 2015 15:59:58"
Matthew Rollings,app/src/main/res/mipmap-xxxhdpi/ic_launcher_foreground.png,"May 08, 2021 16:42:23"
Matthew Rollings,app/src/main/res/mipmap-xxxhdpi/ic_launcher_round.png,"May 08, 2021 16:42:23"
Matthew Rollings,app/src/main/res/values/ic_launcher_background.xml,"May 08, 2021 16:42:23"
Matthew Rollings,.circleci/config.yml,"May 08, 2021 14:18:37"
Matthew Rollings,.circleci/config.yml,"February 07, 2020 14:44:11"
Matthew Rollings,.circleci/config.yml,"February 04, 2020 13:21:36"
Matthew Rollings,.circleci/config.yml,"June 14, 2018 15:53:38"
Matthew Rollings,.circleci/config.yml,"May 11, 2018 16:10:49"
Matthew Rollings,.circleci/config.yml,"May 11, 2018 13:31:48"
Matthew Rollings,.circleci/config.yml,"May 11, 2018 13:27:52"
Matthew Rollings,app/src/main/AndroidManifest.xml,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/AndroidManifest.xml,"March 11, 2020 09:28:40"
Matthew Rollings,app/src/main/AndroidManifest.xml,"February 03, 2020 20:42:40"
Matthew Rollings,app/src/main/AndroidManifest.xml,"November 16, 2019 02:34:24"
Matthew Rollings,app/src/main/AndroidManifest.xml,"July 01, 2016 20:14:26"
Matthew Rollings,app/src/main/AndroidManifest.xml,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/AndroidManifest.xml,"October 01, 2015 15:20:16"
Matthew Rollings,app/src/main/AndroidManifest.xml,"October 01, 2015 12:26:13"
Matthew Rollings,app/src/main/AndroidManifest.xml,"June 26, 2015 15:50:40"
Matthew Rollings,app/src/main/AndroidManifest.xml,"June 19, 2015 09:05:10"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,"February 03, 2020 20:42:40"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,"November 16, 2019 02:39:54"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,"March 14, 2019 12:24:58"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,"March 20, 2018 17:57:33"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,"March 16, 2018 16:42:19"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,"March 29, 2017 11:18:37"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,"February 15, 2017 12:53:36"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,"July 01, 2016 20:13:06"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,"July 01, 2016 14:25:44"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,"February 03, 2020 20:42:40"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,"November 16, 2019 02:34:24"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,"March 24, 2017 14:16:12"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,"March 24, 2017 13:41:16"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,"July 01, 2016 20:13:52"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,"April 01, 2016 15:04:36"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,"March 16, 2016 14:14:44"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,"September 16, 2015 12:14:10"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,"June 30, 2015 14:45:12"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,"June 30, 2015 14:14:08"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,"June 29, 2015 13:06:14"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,"June 26, 2015 15:50:40"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.kt,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/RootItemResult.kt,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/RootSampleApp.kt,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,"February 03, 2020 20:42:40"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,"November 16, 2019 02:39:54"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,"November 16, 2019 02:34:24"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,"May 12, 2017 21:31:11"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,"May 11, 2017 16:55:33"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/extensions/ViewExtensions.kt,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/ui/ResultIconView.kt,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/ui/RootItemAdapter.kt,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/ui/RootedResultTextView.kt,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/java/com/scottyab/rootbeer/sample/ui/ScopedActivity.kt,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable-hdpi/ic_info_outline_white_18dp.png,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable-hdpi/ic_info_outline_white_18dp.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/drawable-hdpi/ic_info_outline_white_24dp.png,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable-hdpi/ic_info_outline_white_24dp.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/drawable-hdpi/ic_info_outline_white_36dp.png,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable-hdpi/ic_info_outline_white_36dp.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/drawable-hdpi/ic_lock_open_white_24dp.png,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable-hdpi/ic_lock_open_white_24dp.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/drawable-mdpi/ic_info_outline_white_18dp.png,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable-mdpi/ic_info_outline_white_18dp.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/drawable-mdpi/ic_info_outline_white_24dp.png,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable-mdpi/ic_info_outline_white_24dp.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/drawable-mdpi/ic_info_outline_white_36dp.png,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable-mdpi/ic_info_outline_white_36dp.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/drawable-mdpi/ic_lock_open_white_24dp.png,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable-mdpi/ic_lock_open_white_24dp.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/drawable-xhdpi/ic_cross_red_24dp.png,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable-xhdpi/ic_cross_red_24dp.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/drawable-xhdpi/ic_info_outline_white_18dp.png,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable-xhdpi/ic_info_outline_white_18dp.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/drawable-xhdpi/ic_info_outline_white_24dp.png,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable-xhdpi/ic_info_outline_white_24dp.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/drawable-xhdpi/ic_info_outline_white_36dp.png,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable-xhdpi/ic_info_outline_white_36dp.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/drawable-xhdpi/ic_lock_open_white_24dp.png,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable-xhdpi/ic_lock_open_white_24dp.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/drawable-xhdpi/ic_tick_green_24dp.png,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable-xhdpi/ic_tick_green_24dp.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/drawable-xxhdpi/ic_info_outline_white_18dp.png,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable-xxhdpi/ic_info_outline_white_18dp.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/drawable-xxhdpi/ic_info_outline_white_24dp.png,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable-xxhdpi/ic_info_outline_white_24dp.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/drawable-xxhdpi/ic_info_outline_white_36dp.png,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable-xxhdpi/ic_info_outline_white_36dp.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/drawable-xxhdpi/ic_lock_open_white_24dp.png,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable-xxhdpi/ic_lock_open_white_24dp.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/drawable-xxxhdpi/ic_info_outline_white_18dp.png,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable-xxxhdpi/ic_info_outline_white_18dp.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/drawable-xxxhdpi/ic_info_outline_white_24dp.png,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable-xxxhdpi/ic_info_outline_white_24dp.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/drawable-xxxhdpi/ic_info_outline_white_36dp.png,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable-xxxhdpi/ic_info_outline_white_36dp.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/drawable-xxxhdpi/ic_lock_open_white_24dp.png,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable-xxxhdpi/ic_lock_open_white_24dp.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/drawable/ic_check_circle_green_24dp.xml,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable/ic_error_circle_outline_red_24dp.xml,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable/ic_info_outline_white_24dp.xml,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable/ic_lock_open_white_24dp.xml,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable/pint_glass.png,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/drawable/pint_glass.png,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/layout/activity_main.xml,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/layout/activity_main.xml,"March 11, 2020 09:28:40"
Matthew Rollings,app/src/main/res/layout/activity_main.xml,"February 03, 2020 20:42:40"
Matthew Rollings,app/src/main/res/layout/activity_main.xml,"November 16, 2019 02:39:54"
Matthew Rollings,app/src/main/res/layout/activity_main.xml,"November 16, 2019 02:34:24"
Matthew Rollings,app/src/main/res/layout/activity_main.xml,"May 12, 2017 21:31:11"
Matthew Rollings,app/src/main/res/layout/activity_main.xml,"May 11, 2017 16:41:00"
Matthew Rollings,app/src/main/res/layout/activity_main.xml,"March 24, 2017 14:16:12"
Matthew Rollings,app/src/main/res/layout/activity_main.xml,"March 24, 2017 13:41:16"
Matthew Rollings,app/src/main/res/layout/activity_main.xml,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/layout/activity_main.xml,"September 16, 2015 12:14:10"
Matthew Rollings,app/src/main/res/layout/activity_main.xml,"June 30, 2015 15:06:34"
Matthew Rollings,app/src/main/res/layout/activity_main.xml,"June 30, 2015 14:59:24"
Matthew Rollings,app/src/main/res/layout/activity_main.xml,"June 29, 2015 13:06:14"
Matthew Rollings,app/src/main/res/layout/activity_main.xml,"June 19, 2015 09:05:10"
Matthew Rollings,app/src/main/res/layout/content_main.xml,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/layout/content_main.xml,"May 12, 2017 21:31:11"
Matthew Rollings,app/src/main/res/layout/content_main.xml,"May 11, 2017 16:41:00"
Matthew Rollings,app/src/main/res/layout/content_main.xml,"July 01, 2016 20:13:52"
Matthew Rollings,app/src/main/res/layout/content_main.xml,"July 01, 2016 14:26:07"
Matthew Rollings,app/src/main/res/layout/content_main.xml,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/layout/item_root_check.xml,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/menu/menu_main.xml,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/menu/menu_main.xml,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/menu/menu_main.xml,"June 29, 2015 13:06:14"
Matthew Rollings,app/src/main/res/menu/menu_main.xml,"June 19, 2015 09:05:10"
Matthew Rollings,app/src/main/res/values-w820dp/dimens.xml,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/values-w820dp/dimens.xml,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/values-w820dp/dimens.xml,"June 19, 2015 09:05:10"
Matthew Rollings,app/src/main/res/values/attrs.xml,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/values/attrs.xml,"May 12, 2017 21:31:11"
Matthew Rollings,app/src/main/res/values/attrs.xml,"May 11, 2017 16:41:00"
Matthew Rollings,app/src/main/res/values/attrs.xml,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/values/dimens.xml,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/values/dimens.xml,"July 01, 2016 14:40:45"
Matthew Rollings,app/src/main/res/values/dimens.xml,"June 19, 2015 09:05:10"
Matthew Rollings,app/src/main/res/values/strings.xml,"May 08, 2021 14:18:37"
Matthew Rollings,app/src/main/res/values/strings.xml,"May 12, 2017 21:31:11"
